Datetime,Month,Average Fish Weight (g),Survival Rate (%),Disease Occurrence (Cases),Temperature (°C),Dissolved Oxygen (mg/L),pH,Turbidity (NTU),Month_Num,month_x,Oxygenation Interventions,Corrective Interventions,Average Temperature (°C),High Temperature (°C),Low Temperature (°C),Precipitation (inches),month_y,day,hour,oxigeno_scaled,ph,turbidez,Oxygenation Automatic,Corrective Measures,Thermal Risk Index,Low Oxygen Alert,Health Status
2024-05-29 13:00:00,May,262.5238462,92.88076923,1,27.12307692,7.32,7.883846154,3.51,5.615384615,5.615384615,1,2,29.1,33.9,24.1,4.747692308,5.615384615,11.38461538,1.923076923,7.8459054,0.424571739,-0.001807434,No,No,Normal,Safe,Stable
2024-05-29 14:00:00,May,262.5323077,92.87989011,1,27.13241758,7.331428571,7.883736264,3.515714286,5.626373626,5.626373626,0,1,29.1,33.9,24.1,4.726043956,5.626373626,11.08791209,1.868131868,7.843253537,0.425208229,-0.002378152,Yes,No,Normal,Safe,Stable
2024-05-29 15:00:00,May,262.5407692,92.87901099,1,27.14175824,7.342857143,7.883626374,3.521428571,5.637362637,5.637362637,0,2,29.1,33.9,24.1,4.704395604,5.637362637,10.79120879,1.813186813,7.840601673,0.42584472,-0.00294887,No,No,Normal,Safe,Stable
2024-05-29 16:00:00,May,262.5492308,92.87813187,1,27.1510989,7.354285714,7.883516484,3.527142857,5.648351648,5.648351648,1,4,29.1,33.9,24.1,4.682747253,5.648351648,10.49450549,1.758241758,7.83794981,0.42648121,-0.003519588,Yes,No,Normal,Safe,Stable
2024-05-29 17:00:00,May,262.5576923,92.87725275,1,27.16043956,7.365714286,7.883406593,3.532857143,5.659340659,5.659340659,0,5,29.1,33.9,24.1,4.661098901,5.659340659,10.1978022,1.703296703,7.835297946,0.427117701,-0.004090306,No,No,Normal,Safe,Stable
2024-05-29 18:00:00,May,262.5661538,92.87637363,1,27.16978022,7.377142857,7.883296703,3.538571429,5.67032967,5.67032967,0,5,29.1,33.9,24.1,4.639450549,5.67032967,9.901098901,1.648351648,7.832646083,0.427754191,-0.004661023,Yes,Yes,Normal,Safe,Stable
2024-05-29 19:00:00,May,262.5746154,92.87549451,1,27.17912088,7.388571429,7.883186813,3.544285714,5.681318681,5.681318681,0,4,29.1,33.9,24.1,4.617802198,5.681318681,9.604395604,1.593406593,7.829994219,0.428390682,-0.005231741,No,No,Normal,Safe,Stable
2024-05-29 20:00:00,May,262.5830769,92.87461538,1,27.18846154,7.4,7.883076923,3.55,5.692307692,5.692307692,0,2,29.1,33.9,24.1,4.596153846,5.692307692,9.307692308,1.538461538,7.827342355,0.429027172,-0.005802459,Yes,No,Normal,Safe,Stable
2024-05-29 21:00:00,May,262.5915385,92.87373626,1,27.1978022,7.411428571,7.882967033,3.555714286,5.703296703,5.703296703,0,2,29.1,33.9,24.1,4.574505495,5.703296703,9.010989011,1.483516484,7.824690492,0.429663663,-0.006373177,No,No,Normal,Safe,Stable
2024-05-29 22:00:00,May,262.6,92.87285714,1,27.20714286,7.422857143,7.882857143,3.561428571,5.714285714,5.714285714,0,2,29.1,33.9,24.1,4.552857143,5.714285714,8.714285714,1.428571429,7.822038628,0.430300153,-0.006943895,Yes,No,Normal,Safe,Stable
2024-05-29 23:00:00,May,262.6084615,92.87197802,1,27.21648352,7.434285714,7.882747253,3.567142857,5.725274725,5.725274725,0,4,29.1,33.9,24.1,4.531208791,5.725274725,8.417582418,1.373626374,7.819386765,0.430936644,-0.007514613,No,No,Normal,Safe,Stable
2024-05-30 00:00:00,May,262.6169231,92.8710989,1,27.22582418,7.445714286,7.882637363,3.572857143,5.736263736,5.736263736,0,5,29.1,33.9,24.1,4.50956044,5.736263736,8.120879121,1.318681319,7.816734901,0.431573135,-0.008085331,Yes,Yes,Normal,Safe,Stable
2024-05-30 01:00:00,May,262.6253846,92.87021978,1,27.23516484,7.457142857,7.882527473,3.578571429,5.747252747,5.747252747,1,4,29.1,33.9,24.1,4.487912088,5.747252747,7.824175824,1.263736264,7.814083038,0.432209625,-0.008656048,No,No,Normal,Safe,Stable
2024-05-30 02:00:00,May,262.6338462,92.86934066,1,27.24450549,7.468571429,7.882417582,3.584285714,5.758241758,5.758241758,1,2,29.1,33.9,24.1,4.466263736,5.758241758,7.527472527,1.208791209,7.811431174,0.432846116,-0.009226766,Yes,No,Normal,Safe,Stable
2024-05-30 03:00:00,May,262.6423077,92.86846154,1,27.25384615,7.48,7.882307692,3.59,5.769230769,5.769230769,0,2,29.1,33.9,24.1,4.444615385,5.769230769,7.230769231,1.153846154,7.80877931,0.433482606,-0.009797484,No,No,Normal,Safe,Stable
2024-05-30 04:00:00,May,262.6507692,92.86758242,1,27.26318681,7.491428571,7.882197802,3.595714286,5.78021978,5.78021978,1,5,29.1,33.9,24.1,4.422967033,5.78021978,6.934065934,1.098901099,7.806127447,0.434119097,-0.010368202,Yes,No,Normal,Safe,Stable
2024-05-30 05:00:00,May,262.6592308,92.8667033,1,27.27252747,7.502857143,7.882087912,3.601428571,5.791208791,5.791208791,0,2,29.1,33.9,24.1,4.401318681,5.791208791,6.637362637,1.043956044,7.803475583,0.434755587,-0.01093892,No,No,Normal,Safe,Stable
2024-05-30 06:00:00,May,262.6676923,92.86582418,1,27.28186813,7.514285714,7.881978022,3.607142857,5.802197802,5.802197802,0,4,29.1,33.9,24.1,4.37967033,5.802197802,6.340659341,0.989010989,7.80082372,0.435392078,-0.011509638,Yes,Yes,Normal,Safe,Stable
2024-05-30 07:00:00,May,262.6761538,92.86494505,1,27.29120879,7.525714286,7.881868132,3.612857143,5.813186813,5.813186813,0,4,29.1,33.9,24.1,4.358021978,5.813186813,6.043956044,0.934065934,7.798171856,0.436028568,-0.012080356,No,No,Normal,Safe,Stable
2024-05-30 08:00:00,May,262.6846154,92.86406593,1,27.30054945,7.537142857,7.881758242,3.618571429,5.824175824,5.824175824,0,5,29.1,33.9,24.1,4.336373626,5.824175824,5.747252747,0.879120879,7.795519992,0.436665059,-0.012651074,Yes,No,Normal,Safe,Stable
2024-05-30 09:00:00,May,262.6930769,92.86318681,1,27.30989011,7.548571429,7.881648352,3.624285714,5.835164835,5.835164835,0,2,29.1,33.9,24.1,4.314725275,5.835164835,5.450549451,0.824175824,7.792868129,0.437301549,-0.013221791,No,No,Normal,Safe,Stable
2024-05-30 10:00:00,May,262.7015385,92.86230769,1,27.31923077,7.56,7.881538462,3.63,5.846153846,5.846153846,0,4,29.1,33.9,24.1,4.293076923,5.846153846,5.153846154,0.769230769,7.790216265,0.43793804,-0.013792509,Yes,No,Normal,Safe,Stable
2024-05-30 11:00:00,May,262.71,92.86142857,1,27.32857143,7.571428571,7.881428571,3.635714286,5.857142857,5.857142857,1,5,29.1,33.9,24.1,4.271428571,5.857142857,4.857142857,0.714285714,7.787564402,0.43857453,-0.014363227,No,No,Normal,Safe,Stable
2024-05-30 12:00:00,May,262.7184615,92.86054945,1,27.33791209,7.582857143,7.881318681,3.641428571,5.868131868,5.868131868,1,4,29.1,33.9,24.1,4.24978022,5.868131868,4.56043956,0.659340659,7.784912538,0.439211021,-0.014933945,Yes,Yes,Normal,Safe,Stable
2024-05-30 13:00:00,May,262.7269231,92.85967033,1,27.34725275,7.594285714,7.881208791,3.647142857,5.879120879,5.879120879,1,5,29.1,33.9,24.1,4.228131868,5.879120879,4.263736264,0.604395604,7.782260675,0.439847511,-0.015504663,No,No,Normal,Safe,Stable
2024-05-30 14:00:00,May,262.7353846,92.85879121,1,27.35659341,7.605714286,7.881098901,3.652857143,5.89010989,5.89010989,0,5,29.1,33.9,24.1,4.206483516,5.89010989,3.967032967,0.549450549,7.779608811,0.440484002,-0.016075381,Yes,No,Normal,Safe,Stable
2024-05-30 15:00:00,May,262.7438462,92.85791209,1,27.36593407,7.617142857,7.880989011,3.658571429,5.901098901,5.901098901,0,6,29.1,33.9,24.1,4.184835165,5.901098901,3.67032967,0.494505495,7.776956947,0.441120492,-0.016646099,No,No,Normal,Safe,Stable
2024-05-30 16:00:00,May,262.7523077,92.85703297,1,27.37527473,7.628571429,7.880879121,3.664285714,5.912087912,5.912087912,1,4,29.1,33.9,24.1,4.163186813,5.912087912,3.373626374,0.43956044,7.774305084,0.441756983,-0.017216816,Yes,No,Normal,Safe,Stable
2024-05-30 17:00:00,May,262.7607692,92.85615385,1,27.38461538,7.64,7.880769231,3.67,5.923076923,5.923076923,0,1,29.1,33.9,24.1,4.141538462,5.923076923,3.076923077,0.384615385,7.77165322,0.442393473,-0.017787534,No,No,Normal,Safe,Stable
2024-05-30 18:00:00,May,262.7692308,92.85527473,1,27.39395604,7.651428571,7.880659341,3.675714286,5.934065934,5.934065934,0,5,29.1,33.9,24.1,4.11989011,5.934065934,2.78021978,0.32967033,7.769001357,0.443029964,-0.018358252,Yes,Yes,Normal,Safe,Stable
2024-05-30 19:00:00,May,262.7776923,92.8543956,1,27.4032967,7.662857143,7.880549451,3.681428571,5.945054945,5.945054945,0,5,29.1,33.9,24.1,4.098241758,5.945054945,2.483516484,0.274725275,7.766349493,0.443666455,-0.01892897,No,No,Normal,Safe,Stable
2024-05-30 20:00:00,May,262.7861538,92.85351648,1,27.41263736,7.674285714,7.88043956,3.687142857,5.956043956,5.956043956,0,4,29.1,33.9,24.1,4.076593407,5.956043956,2.186813187,0.21978022,7.76369763,0.444302945,-0.019499688,Yes,No,Normal,Safe,Stable
2024-05-30 21:00:00,May,262.7946154,92.85263736,1,27.42197802,7.685714286,7.88032967,3.692857143,5.967032967,5.967032967,0,4,29.1,33.9,24.1,4.054945055,5.967032967,1.89010989,0.164835165,7.761045766,0.444939436,-0.020070406,No,No,Normal,Safe,Stable
2024-05-30 22:00:00,May,262.8030769,92.85175824,1,27.43131868,7.697142857,7.88021978,3.698571429,5.978021978,5.978021978,1,5,29.1,33.9,24.1,4.033296703,5.978021978,1.593406593,0.10989011,7.758393902,0.445575926,-0.020641124,Yes,No,Normal,Safe,Stable
2024-05-30 23:00:00,May,262.8115385,92.85087912,1,27.44065934,7.708571429,7.88010989,3.704285714,5.989010989,5.989010989,0,2,29.1,33.9,24.1,4.011648352,5.989010989,1.296703297,0.054945055,7.755742039,0.446212417,-0.021211841,No,No,Normal,Safe,Stable
2024-05-31 00:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,1,0,7.753090175,0.446848907,-0.021782559,Yes,Yes,Normal,Safe,Stable
2024-05-31 01:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,5,29.1,33.9,24.1,3.99,6,1,1,7.914567336,0.345801902,0.145913612,No,No,Normal,Safe,Stable
2024-05-31 02:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,2,29.1,33.9,24.1,3.99,6,1,2,8.424293554,0.324290994,0.429300524,Yes,No,Normal,Safe,Stable
2024-05-31 03:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,1,3,7.991850633,0.568262261,0.019498346,No,No,Normal,Safe,Stable
2024-05-31 04:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,1,4,8.016499891,0.287051851,0.876256448,Yes,No,Normal,Safe,Stable
2024-05-31 05:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,1,5,8.038394206,0.966925171,0.022025305,No,No,Normal,Safe,Stable
2024-05-31 06:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,1.052631579,4.736842105,8.052824462,0.937980061,0.021533019,Yes,Yes,Normal,Safe,Stable
2024-05-31 07:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,1.105263158,4.473684211,8.067254719,0.909034952,0.021040734,No,No,Normal,Safe,Stable
2024-05-31 08:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,1.157894737,4.210526316,8.081684976,0.880089843,0.020548448,Yes,No,Normal,Safe,Stable
2024-05-31 09:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,1.210526316,3.947368421,8.096115232,0.851144734,0.020056162,No,No,Normal,Safe,Stable
2024-05-31 10:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,1.263157895,3.684210526,8.110545489,0.822199625,0.019563877,Yes,No,Normal,Safe,Stable
2024-05-31 11:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,1.315789474,3.421052632,8.124975745,0.793254516,0.019071591,No,No,Normal,Safe,Stable
2024-05-31 12:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,1.368421053,3.157894737,8.139406002,0.764309407,0.018579305,Yes,Yes,Normal,Safe,Stable
2024-05-31 13:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,1.421052632,2.894736842,8.153836258,0.735364298,0.018087019,No,No,Normal,Safe,Stable
2024-05-31 14:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,1.473684211,2.631578947,8.168266515,0.706419189,0.017594734,Yes,No,Normal,Safe,Stable
2024-05-31 15:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,1.526315789,2.368421053,8.182696772,0.67747408,0.017102448,No,No,Normal,Safe,Stable
2024-05-31 16:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,5,29.1,33.9,24.1,3.99,6,1.578947368,2.105263158,8.197127028,0.648528971,0.016610162,Yes,No,Normal,Safe,Stable
2024-05-31 17:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,1.631578947,1.842105263,8.211557285,0.619583861,0.016117877,No,No,Normal,Safe,Stable
2024-05-31 18:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,1.684210526,1.578947368,8.225987541,0.590638752,0.015625591,Yes,Yes,Normal,Safe,Stable
2024-05-31 19:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,1.736842105,1.315789474,8.240417798,0.561693643,0.015133305,No,No,Normal,Safe,Stable
2024-05-31 20:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,1.789473684,1.052631579,8.254848055,0.532748534,0.01464102,Yes,No,Normal,Safe,Stable
2024-05-31 21:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,1.842105263,0.789473684,8.269278311,0.503803425,0.014148734,No,No,Normal,Safe,Stable
2024-05-31 22:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,6,29.1,33.9,24.1,3.99,6,1.894736842,0.526315789,8.283708568,0.474858316,0.013656448,Yes,No,Normal,Safe,Stable
2024-05-31 23:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,1.947368421,0.263157895,8.298138824,0.445913207,0.013164163,No,No,Normal,Safe,Stable
2024-06-01 00:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,2,0,8.312569081,0.416968098,0.012671877,Yes,Yes,Normal,Safe,Stable
2024-06-01 01:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,2,1,7.961158732,0.324146431,0.152481284,No,No,Normal,Safe,Stable
2024-06-01 02:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,2,2,8.302178958,0.969327245,0.017348483,Yes,No,Normal,Safe,Stable
2024-06-01 03:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,2,3,8.058567847,0.96274955,-0.002273418,No,No,Normal,Safe,Stable
2024-06-01 04:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,5,29.1,33.9,24.1,3.99,6,2,4,8.469669543,0.258864685,0.987296928,Yes,No,Normal,Safe,Stable
2024-06-01 05:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,2,5,8.285294075,0.390035429,0.027929655,No,No,Normal,Safe,Stable
2024-06-01 06:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,2.052631579,4.736842105,8.276838461,0.390436304,0.027249001,Yes,Yes,Normal,Safe,Stable
2024-06-01 07:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,2.105263158,4.473684211,8.268382847,0.39083718,0.026568348,No,No,Normal,Safe,Stable
2024-06-01 08:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,2.157894737,4.210526316,8.259927233,0.391238055,0.025887694,Yes,No,Normal,Safe,Stable
2024-06-01 09:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,4,29.1,33.9,24.1,3.99,6,2.210526316,3.947368421,8.251471619,0.39163893,0.02520704,No,No,Normal,Safe,Stable
2024-06-01 10:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,4,29.1,33.9,24.1,3.99,6,2.263157895,3.684210526,8.243016006,0.392039805,0.024526387,Yes,No,Normal,Safe,Stable
2024-06-01 11:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,2.315789474,3.421052632,8.234560392,0.39244068,0.023845733,No,No,Normal,Safe,Stable
2024-06-01 12:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,2.368421053,3.157894737,8.226104778,0.392841556,0.023165079,Yes,Yes,Normal,Safe,Stable
2024-06-01 13:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,2.421052632,2.894736842,8.217649164,0.393242431,0.022484426,No,No,Normal,Safe,Stable
2024-06-01 14:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,2.473684211,2.631578947,8.20919355,0.393643306,0.021803772,Yes,No,Normal,Safe,Stable
2024-06-01 15:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,2.526315789,2.368421053,8.200737936,0.394044181,0.021123118,No,No,Normal,Safe,Stable
2024-06-01 16:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,2.578947368,2.105263158,8.192282322,0.394445057,0.020442465,Yes,No,Normal,Safe,Stable
2024-06-01 17:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,2.631578947,1.842105263,8.183826708,0.394845932,0.019761811,No,No,Normal,Safe,Stable
2024-06-01 18:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,2,29.1,33.9,24.1,3.99,6,2.684210526,1.578947368,8.175371094,0.395246807,0.019081157,Yes,Yes,Normal,Safe,Stable
2024-06-01 19:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,2.736842105,1.315789474,8.16691548,0.395647682,0.018400504,No,No,Normal,Safe,Stable
2024-06-01 20:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,2.789473684,1.052631579,8.158459866,0.396048558,0.01771985,Yes,No,Normal,Safe,Stable
2024-06-01 21:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,2.842105263,0.789473684,8.150004252,0.396449433,0.017039196,No,No,Normal,Safe,Stable
2024-06-01 22:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,2.894736842,0.526315789,8.141548638,0.396850308,0.016358543,Yes,No,Normal,Safe,Stable
2024-06-01 23:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,2.947368421,0.263157895,8.133093024,0.397251183,0.015677889,No,No,Normal,Safe,Stable
2024-06-02 00:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,3,0,8.124637411,0.397652059,0.014997235,Yes,Yes,Normal,Safe,Stable
2024-06-02 01:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,3,1,8.183473027,0.974246939,0.011747147,No,No,Normal,Safe,Stable
2024-06-02 02:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,6,29.1,33.9,24.1,3.99,6,3,2,8.40595962,0.266678103,0.499283665,Yes,No,Normal,Safe,Stable
2024-06-02 03:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,3,3,8.124381,0.25289707,0.96043538,No,No,Normal,Safe,Stable
2024-06-02 04:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,1,29.1,33.9,24.1,3.99,6,3,4,8.459023665,0.324738317,0.867327931,Yes,No,Normal,Safe,Stable
2024-06-02 05:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,3,5,8.149800566,0.360109962,0.04765891,No,No,Normal,Safe,Stable
2024-06-02 06:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,3.052631579,4.736842105,8.152533004,0.362541969,0.045097693,Yes,Yes,Normal,Safe,Stable
2024-06-02 07:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,3.105263158,4.473684211,8.155265443,0.364973976,0.042536476,No,No,Normal,Safe,Stable
2024-06-02 08:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,3.157894737,4.210526316,8.157997881,0.367405983,0.039975259,Yes,No,Normal,Safe,Stable
2024-06-02 09:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,3.210526316,3.947368421,8.16073032,0.36983799,0.037414041,No,No,Normal,Safe,Stable
2024-06-02 10:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,3.263157895,3.684210526,8.163462759,0.372269997,0.034852824,Yes,No,Normal,Safe,Stable
2024-06-02 11:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,3.315789474,3.421052632,8.166195197,0.374702004,0.032291607,No,No,Normal,Safe,Stable
2024-06-02 12:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,6,29.1,33.9,24.1,3.99,6,3.368421053,3.157894737,8.168927636,0.377134011,0.02973039,Yes,Yes,Normal,Safe,Stable
2024-06-02 13:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,3.421052632,2.894736842,8.171660074,0.379566018,0.027169172,No,No,Normal,Safe,Stable
2024-06-02 14:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,5,29.1,33.9,24.1,3.99,6,3.473684211,2.631578947,8.174392513,0.381998026,0.024607955,Yes,No,Normal,Safe,Stable
2024-06-02 15:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,3.526315789,2.368421053,8.177124952,0.384430033,0.022046738,No,No,Normal,Safe,Stable
2024-06-02 16:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,4,29.1,33.9,24.1,3.99,6,3.578947368,2.105263158,8.17985739,0.38686204,0.019485521,Yes,No,Normal,Safe,Stable
2024-06-02 17:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,3.631578947,1.842105263,8.182589829,0.389294047,0.016924303,No,No,Normal,Safe,Stable
2024-06-02 18:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,6,29.1,33.9,24.1,3.99,6,3.684210526,1.578947368,8.185322267,0.391726054,0.014363086,Yes,Yes,Normal,Safe,Stable
2024-06-02 19:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,3.736842105,1.315789474,8.188054706,0.394158061,0.011801869,No,No,Normal,Safe,Stable
2024-06-02 20:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,6,29.1,33.9,24.1,3.99,6,3.789473684,1.052631579,8.190787145,0.396590068,0.009240652,Yes,No,Normal,Safe,Stable
2024-06-02 21:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,3.842105263,0.789473684,8.193519583,0.399022075,0.006679434,No,No,Normal,Safe,Stable
2024-06-02 22:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,3.894736842,0.526315789,8.196252022,0.401454083,0.004118217,Yes,No,Normal,Safe,Stable
2024-06-02 23:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,5,29.1,33.9,24.1,3.99,6,3.947368421,0.263157895,8.198984461,0.40388609,0.001557,No,No,Normal,Safe,Stable
2024-06-03 00:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,4,0,8.201716899,0.406318097,-0.001004217,Yes,Yes,Normal,Safe,Stable
2024-06-03 01:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,4,1,8.350614664,0.307208172,0.086824719,No,No,Normal,Safe,Stable
2024-06-03 02:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,2,29.1,33.9,24.1,3.99,6,4,2,7.993883439,0.963660407,-0.028066567,Yes,No,Normal,Safe,Stable
2024-06-03 03:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,1,29.1,33.9,24.1,3.99,6,4,3,8.41015484,0.217967476,0.963974361,No,No,Normal,Safe,Stable
2024-06-03 04:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,1,29.1,33.9,24.1,3.99,6,4,4,7.988021013,0.971901473,-0.000481158,Yes,No,Normal,Safe,Stable
2024-06-03 05:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,0,4,29.1,33.9,24.1,3.99,6,4,5,8.081829848,0.382436885,-0.015320081,No,No,Normal,Safe,Stable
2024-06-03 06:00:00,June,262.82,92.85,1,27.45,7.72,7.88,3.71,6,6,1,2,29.1,33.9,24.1,3.99,6,4.052631579,4.736842105,8.089478557,0.382532542,-0.013042542,Yes,Yes,Normal,Safe,Stable
